Date Range,Algorithm,Subfolder,CSV File,By Type,Buy Trade Count,Strong Buy Trade Count,Total Trades,Buy Win Rate (%),Strong Buy Win Rate (%),Overall Win Rate (%),Total Profit Buy (%),Total Profit Strong Buy (%),Avg Profit Buy (%),Avg Profit Strong Buy (%),Max Profit Buy (%),Min Profit Buy (%),Max Profit Strong Buy (%),Min Profit Strong Buy (%),Mean Buy,Volatility Buy,Relative Volatility Buy (%),Mean Strong Buy,Volatility Strong Buy,Relative Volatility Strong Buy (%),Overall Profit (%),Overall Max Profit (%),Overall Min Profit (%),Overall Mean,Overall Volatility,Overall Relative Volatility (%),Avg Holding Period (Days),Trade Frequency (Trades per Month),Time-Weighted Returns (%)
2022-11-01-2023-11-01,Dimbeta,USA_assets,WFC_DimBeta_signals.csv,Unknown,7,8,15,28.57142857142857,37.5,33.33333333333333,2.056395713146304,13.253350391096387,0.2937708161637577,1.6566687988870483,6.410851090700806,-2.252349976789616,15.911302713510105,-2.929174492214812,43.491428920200896,2.4363461769970423,5.601899586852637,40.37625074386597,1.3450920508309747,3.331394139004656,15.309746104242691,15.911302713510105,-2.929174492214812,41.83000055948893,2.479975503329052,5.928700621942692,10.666666666666666,1.347305389221557,0.14640116793413926
2022-11-01-2023-11-01,Dimbeta,USA_assets,AAPL_DimBeta_signals.csv,Unknown,18,6,24,33.33333333333333,50.0,37.5,1.4640298604836548,11.439303168761732,0.08133499224909194,1.9065505281269555,3.3160742381755135,-1.4914625839747475,16.394075605995965,-3.4587550897849297,171.96889071994357,14.990107247981172,8.716755213821205,158.69833374023438,18.913046543375486,11.9176087723349,12.903333029245386,16.394075605995965,-3.4587550897849297,168.65125147501627,17.05794563673775,10.114330897369408,6.791666666666667,2.236024844720497,0.12143325428212948
2022-11-01-2023-11-01,Dimbeta,USA_assets,AMD_DimBeta_signals.csv,Unknown,7,11,18,28.57142857142857,27.27272727272727,27.77777777777778,5.665472267552703,9.11298286449889,0.8093531810789576,0.8284529876817174,10.725212767717887,-5.151735774723152,31.188786080396703,-8.671813541257164,94.52999986921039,20.77979679108502,21.982224499984646,98.06545465642756,17.948563229625663,18.302636022550935,14.778455132051594,31.188786080396703,-8.671813541257164,96.69055557250977,19.17714156354446,19.833520916283515,8.61111111111111,1.6770186335403727,0.08079266031208787
2022-11-01-2023-11-01,Dimbeta,USA_assets,MSFT_DimBeta_signals.csv,Unknown,11,5,16,36.36363636363637,80.0,50.0,-6.632500051827675,22.61396340512801,-0.6029545501661523,4.522792681025602,4.604396630781623,-3.92725730831348,11.18886590574863,-2.613416241004284,313.35182051225144,33.79336249623653,10.784479388373388,291.8399993896484,36.4511812941211,12.490125195434064,15.981463353300336,11.18886590574863,-3.92725730831348,306.629376411438,36.052115134330435,11.757554203141773,10.3125,1.437125748502994,0.15685255588112512
2022-11-01-2023-11-01,Dimbeta,USA_assets,NVDA_DimBeta_signals.csv,Unknown,12,3,15,41.66666666666667,100.0,53.333333333333336,3.377938832276777,38.24035087655609,0.28149490268973143,12.746783625518697,5.474393120817196,-5.530933355393943,36.069868420040955,0.2001442968743718,28.634416739145916,8.564122659111396,29.908493464801193,35.228000005086265,13.949425563509072,39.59755183801248,41.61828970883287,36.069868420040955,-5.530933355393943,29.953133392333985,10.224906194787435,34.13634914537633,9.466666666666667,1.4018691588785048,0.4307069206924825
2022-11-01-2023-11-01,Dimbeta,USA_assets,ORCL_DimBeta_signals.csv,Unknown,12,6,18,41.66666666666667,16.666666666666664,33.33333333333333,9.834385119818055,-6.576537737485895,0.8195320933181712,-1.0960896229143158,12.188312304584601,-4.335780473380828,10.177091268738685,-5.5574677614359524,97.8825003306071,12.210167400989418,12.47431089290574,105.22999954223633,12.535902842593368,11.912860303265337,3.2578473823321605,12.188312304584601,-5.5574677614359524,100.3316667344835,12.797339989786567,12.755035779135703,8.777777777777779,1.6119402985074627,0.013802918675120734
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,ADA-USD_DimLAMDA_signals.csv,Unknown,1,0,1,0.0,0.0,0.0,-7.226002203482349,0.0,-7.226002203482349,0.0,-7.226002203482349,-7.226002203482349,0.0,0.0,0.4181149899959564,0.0,0.0,0.0,0.0,0.0,-7.226002203482349,-7.226002203482349,-7.226002203482349,0.4181149899959564,0.0,0.0,1.0,30.0,-0.07226002203482351
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,ATOM-USD_DimLAMDA_signals.csv,Unknown,2,0,2,50.0,0.0,50.0,-2.607706830513467,0.0,-1.3038534152567336,0.0,2.5372817611055867,-5.144988591619054,0.0,0.0,11.534258365631104,1.6337809562683114,14.164594761779625,0.0,0.0,0.0,-2.607706830513467,2.5372817611055867,-5.144988591619054,11.534258365631104,1.6337809562683114,14.164594761779625,11.5,0.3389830508474576,-0.027382496876595663
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,AVAX-USD_DimLAMDA_signals.csv,Unknown,2,0,2,100.0,0.0,100.0,8.595360402316835,0.0,4.297680201158418,0.0,7.631860360602796,0.9635000417140386,0.0,0.0,15.653640270233154,1.993481159210205,12.734936569361402,0.0,0.0,0.0,8.595360402316835,7.631860360602796,0.9635000417140386,15.653640270233154,1.993481159210205,12.734936569361402,12.5,0.3,0.08668893380074794
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,BNB-USD_DimLAMDA_signals.csv,Unknown,3,0,3,0.0,0.0,0.0,-7.6925522529033135,0.0,-2.5641840843011043,0.0,-2.2179181927309606,-2.8324176909833216,0.0,0.0,307.82537333170575,42.653834252190876,13.856503702255907,0.0,0.0,0.0,-7.6925522529033135,-2.2179181927309606,-2.8324176909833216,307.82537333170575,42.653834252190876,13.856503702255907,1.0,0.9090909090909092,-0.07497950603232872
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,BTC-USD_DimLAMDA_signals.csv,Unknown,1,0,1,100.0,0.0,100.0,24.791285926810367,0.0,24.791285926810367,0.0,24.791285926810367,24.791285926810367,0.0,0.0,24307.841796875,0.0,0.0,0.0,0.0,0.0,24.791285926810367,24.791285926810367,24.791285926810367,24307.841796875,0.0,0.0,149.0,0.13333333333333333,0.2479128592681037
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,DAI-USD_DimLAMDA_signals.csv,Unknown,14,0,14,7.142857142857142,0.0,7.142857142857142,-0.8796648029074515,0.0,-0.0628332002076751,0.0,0.08888397276632944,-0.14736022648031508,0.0,0.0,1.0002059979098183,0.0004005251007685944,0.040044261042784406,0.0,0.0,0.0,-0.8796648029074515,0.08888397276632944,-0.14736022648031508,1.0002059979098183,0.0004005251007685944,0.040044261042784406,5.071428571428571,1.5107913669064748,-0.008762899781704858
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,DOT-USD_DimLAMDA_signals.csv,Unknown,4,0,4,0.0,0.0,0.0,-24.148188320586616,0.0,-6.037047080146654,0.0,-3.303735405153563,-13.168375651884054,0.0,0.0,5.927824020385742,0.7815184305941264,13.183900667538213,0.0,0.0,0.0,-24.148188320586616,-3.303735405153563,-13.168375651884054,5.927824020385742,0.7815184305941264,13.183900667538213,16.5,0.7643312101910827,-0.22360247069676098
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,ETH-USD_DimLAMDA_signals.csv,Unknown,4,0,4,50.0,0.0,50.0,0.40819577606111945,0.0,0.10204894401527986,0.0,9.229418026725131,-9.184308245600896,0.0,0.0,1828.9437866210938,123.7216062047007,6.764647831701367,0.0,0.0,0.0,0.40819577606111945,9.229418026725131,-9.184308245600896,1828.9437866210938,123.7216062047007,6.764647831701367,20.0,0.8955223880597015,-0.005281508335576057
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,LINK-USD_DimLAMDA_signals.csv,Unknown,5,0,5,20.0,0.0,20.0,-10.37530684717312,0.0,-2.075061369434624,0.0,4.09665112953144,-6.714778968147115,0.0,0.0,7.375342178344726,0.19186096994692803,2.601383980668244,0.0,0.0,0.0,-10.37530684717312,4.09665112953144,-6.714778968147115,7.375342178344726,0.19186096994692803,2.601383980668244,4.2,0.986842105263158,-0.10239606395612277
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,LTC-USD_DimLAMDA_signals.csv,Unknown,4,0,4,25.0,0.0,25.0,-0.660577267918517,0.0,-0.16514431697962925,0.0,9.347635401961787,-5.03667999009415,0.0,0.0,93.42813682556152,4.4577388846091,4.771302346457028,0.0,0.0,0.0,-0.660577267918517,9.347635401961787,-5.03667999009415,93.42813682556152,4.4577388846091,4.771302346457028,13.75,0.8823529411764706,-0.012835915950719756
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,SOL-USD_DimLAMDA_signals.csv,Unknown,2,0,2,0.0,0.0,0.0,-5.8085866367191645,0.0,-2.9042933183595823,0.0,-0.7844227872056568,-5.024163849513508,0.0,0.0,22.170903205871582,1.1953840255737305,5.391679420877872,0.0,0.0,0.0,-5.8085866367191645,-0.7844227872056568,-5.024163849513508,22.170903205871582,1.1953840255737305,5.391679420877872,1.0,0.29411764705882354,-0.057691759506170226
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,TRX-USD_DimLAMDA_signals.csv,Unknown,8,0,8,50.0,0.0,50.0,3.7905790663802863,0.0,0.4738223832975358,0.0,11.538672862861192,-8.727134185296505,0.0,0.0,0.06441862555220718,0.007131586171793566,11.070689743316352,0.0,0.0,0.0,3.7905790663802863,11.538672862861192,-8.727134185296505,0.06441862555220718,0.007131586171793566,11.070689743316352,13.875,0.8791208791208791,0.0264051094140052
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,UNI-USD_DimLAMDA_signals.csv,Unknown,2,0,2,50.0,0.0,50.0,-80.83356264280414,0.0,-40.41678132140207,0.0,5.185192531003295,-86.01875517380743,0.0,0.0,0.00072149997868105,0.00045149998913984995,62.57796292180383,0.0,0.0,0.0,-80.83356264280414,5.185192531003295,-86.01875517380743,0.00072149997868105,0.00045149998913984995,62.57796292180383,115.0,0.2469135802469136,-0.8529380071133842
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,XLM-USD_DimLAMDA_signals.csv,Unknown,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01-2023-11-01,DimLAMDA,Crypto_INPUT,XRP-USD_DimLAMDA_signals.csv,Unknown,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01-2023-11-01,DimLAMDA,ETFS,AGG_DimLAMDA_signals.csv,Unknown,3,0,3,33.33333333333333,0.0,33.33333333333333,-2.0004946419078897,0.0,-0.66683154730263,0.0,0.7367074214478002,-2.367864126187705,0.0,0.0,99.78666432698567,0.4939871076617787,0.4950432114285917,0.0,0.0,0.0,-2.0004946419078897,0.7367074214478002,-2.367864126187705,99.78666432698567,0.4939871076617787,0.4950432114285917,28.666666666666668,0.5172413793103449,-0.020118499639680487
2022-11-01-2023-11-01,DimLAMDA,ETFS,BND_DimLAMDA_signals.csv,Unknown,1,0,1,0.0,0.0,0.0,-2.437707149621212,0.0,-2.437707149621212,0.0,-2.437707149621212,-2.437707149621212,0.0,0.0,74.25,0.0,0.0,0.0,0.0,0.0,-2.437707149621212,-2.437707149621212,-2.437707149621212,74.25,0.0,0.0,65.0,0.46153846153846156,-0.024377071496212155
2022-11-01-2023-11-01,DimLAMDA,ETFS,DIA_DimLAMDA_signals.csv,Unknown,3,0,3,33.33333333333333,0.0,33.33333333333333,-1.6880805625043709,0.0,-0.5626935208347903,0.0,0.23194920367795566,-1.506341651849612,0.0,0.0,339.88665771484375,2.6451959672615497,0.7782582538090688,0.0,0.0,0.0,-1.6880805625043709,0.23194920367795566,-1.506341651849612,339.88665771484375,2.6451959672615497,0.7782582538090688,11.666666666666666,0.5142857142857143,-0.0168628804583707
2022-11-01-2023-11-01,DimLAMDA,ETFS,IJH_DimLAMDA_signals.csv,Unknown,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01-2023-11-01,DimLAMDA,ETFS,IWR_DimLAMDA_signals.csv,Unknown,1,0,1,100.0,0.0,100.0,1.5987510590534346,0.0,1.5987510590534346,0.0,1.5987510590534346,1.5987510590534346,0.0,0.0,70.68000030517578,0.0,0.0,0.0,0.0,0.0,1.5987510590534346,1.5987510590534346,1.5987510590534346,70.68000030517578,0.0,0.0,238.0,0.12605042016806722,0.01598751059053427
2022-11-01-2023-11-01,DimLAMDA,ETFS,MUB_DimLAMDA_signals.csv,Unknown,2,0,2,0.0,0.0,0.0,-0.1220635694989735,0.0,-0.06103178474948675,0.0,-0.037647920496323525,-0.08441564900264997,0.0,0.0,106.43500137329102,0.18500137329102273,0.173816292482754,0.0,0.0,0.0,-0.1220635694989735,-0.037647920496323525,-0.08441564900264997,106.43500137329102,0.18500137329102273,0.173816292482754,87.5,0.34090909090909094,-0.001220317887625444
2022-11-01-2023-11-01,DimLAMDA,ETFS,QQQ_DimLAMDA_signals.csv,Unknown,2,0,2,50.0,0.0,50.0,13.379741385331501,0.0,6.6898706926657505,0.0,16.683698062277067,-3.3039566769455653,0.0,0.0,353.1850128173828,30.294998168945312,8.577656771809167,0.0,0.0,0.0,13.379741385331501,16.683698062277067,-3.3039566769455653,353.1850128173828,30.294998168945312,8.577656771809167,62.5,0.45112781954887216,0.12828519229241464
2022-11-01-2023-11-01,DimLAMDA,ETFS,QUAL_DimLAMDA_signals.csv,Unknown,4,0,4,25.0,0.0,25.0,5.6851465849238325,0.0,1.4212866462309581,0.0,8.306326253245492,-1.5198602247637218,0.0,0.0,128.89249801635742,5.378254361553568,4.172666713985966,0.0,0.0,0.0,5.6851465849238325,8.306326253245492,-1.5198602247637218,128.89249801635742,5.378254361553568,4.172666713985966,29.5,0.9756097560975611,0.05487995545379887
2022-11-01-2023-11-01,DimLAMDA,ETFS,RSP_DimLAMDA_signals.csv,Unknown,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01-2023-11-01,DimLAMDA,ETFS,SPY_DimLAMDA_signals.csv,Unknown,2,0,2,50.0,0.0,50.0,5.2847105241330645,0.0,2.6423552620665323,0.0,5.559260681461417,-0.2745501573283527,0.0,0.0,417.625,2.394989013671875,0.5734783630462436,0.0,0.0,0.0,5.2847105241330645,5.559260681461417,-0.2745501573283527,417.625,2.394989013671875,0.5734783630462436,59.0,0.49586776859504134,0.05269447565185814
2022-11-01-2023-11-01,DimLAMDA,ETFS,TLT_DimLAMDA_signals.csv,Unknown,2,0,2,0.0,0.0,0.0,-1.8851592565914777,0.0,-0.9425796282957388,0.0,-0.5170659373471717,-1.3680933192443059,0.0,0.0,107.2750015258789,0.9049987792968679,0.8436250444410825,0.0,0.0,0.0,-1.8851592565914777,-0.5170659373471717,-1.3680933192443059,107.2750015258789,0.9049987792968679,0.8436250444410825,14.0,0.7142857142857143,-0.0187808531204654
2022-11-01-2023-11-01,DimLAMDA,ETFS,VB_DimLAMDA_signals.csv,Unknown,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01-2023-11-01,DimLAMDA,ETFS,VOO_DimLAMDA_signals.csv,Unknown,2,0,2,50.0,0.0,50.0,5.672572229002785,0.0,2.8362861145013927,0.0,5.926865370872372,-0.2542931418695867,0.0,0.0,383.6600036621094,2.2099914550780966,0.576028627947479,0.0,0.0,0.0,5.672572229002785,5.926865370872372,-0.2542931418695867,383.6600036621094,2.2099914550780966,0.576028627947479,59.0,0.49586776859504134,0.05657500616836808
2022-11-01-2023-11-01,DimLAMDA,ETFS,VUG_DimLAMDA_signals.csv,Unknown,1,0,1,100.0,0.0,100.0,15.244663459709837,0.0,15.244663459709837,0.0,15.244663459709837,15.244663459709837,0.0,0.0,249.52999877929688,0.0,0.0,0.0,0.0,0.0,15.244663459709837,15.244663459709837,15.244663459709837,249.52999877929688,0.0,0.0,98.0,0.30612244897959184,0.15244663459709829
2022-11-01-2023-11-01,DimLAMDA,ETFS,VV_DimLAMDA_signals.csv,Unknown,3,0,3,33.33333333333333,0.0,33.33333333333333,5.227682878853281,0.0,1.7425609596177605,0.0,6.191694994080032,-0.7265261296941187,0.0,0.0,189.97666931152344,1.3904702112380958,0.7319163012369719,0.0,0.0,0.0,5.227682878853281,6.191694994080032,-0.7265261296941187,189.97666931152344,1.3904702112380958,0.7319163012369719,39.666666666666664,0.7317073170731708,0.051698264180771725
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,CAPT_DimLAMDA_signals.csv,Unknown,6,0,6,33.33333333333333,0.0,33.33333333333333,0.9623800857706873,0.0,0.16039668096178122,0.0,0.8653861143180621,-0.2890147653221434,0.0,0.0,10.524999936421713,0.11514491804921385,1.0940134797602745,0.0,0.0,0.0,0.9623800857706873,0.8653861143180621,-0.2890147653221434,10.524999936421713,0.11514491804921385,1.0940134797602745,24.0,0.9137055837563453,0.00958599834460494
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,CRH_DimLAMDA_signals.csv,Unknown,2,0,2,100.0,0.0,100.0,29.73931405260277,0.0,14.869657026301384,0.0,17.64562976813927,12.0936842844635,0.0,0.0,45.27999877929688,4.25,9.386042655865095,0.0,0.0,0.0,29.73931405260277,17.64562976813927,12.0936842844635,45.27999877929688,4.25,9.386042655865095,122.5,0.20833333333333334,0.31873320806766836
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,CSTM_DimLAMDA_signals.csv,Unknown,4,0,4,25.0,0.0,25.0,0.10739115455770509,0.0,0.026847788639426273,0.0,13.062235976756437,-10.30993087399575,0.0,0.0,16.4375,0.7841996398896998,4.770796288302356,0.0,0.0,0.0,0.10739115455770509,13.062235976756437,-10.30993087399575,16.4375,0.7841996398896998,4.770796288302356,30.5,0.5687203791469194,-0.012764931923003653
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,GSM_DimLAMDA_signals.csv,Unknown,3,0,3,33.33333333333333,0.0,33.33333333333333,-1.3098388428772973,0.0,-0.4366129476257658,0.0,4.085603961125339,-3.208561513224411,0.0,0.0,5.260000069936116,0.2515286789425573,4.78191398475803,0.0,0.0,0.0,-1.3098388428772973,4.085603961125339,-3.208561513224411,5.260000069936116,0.2515286789425573,4.78191398475803,11.333333333333334,0.4411764705882353,-0.01457241073003912
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,JHX_DimLAMDA_signals.csv,Unknown,5,0,5,40.0,0.0,40.0,15.375533903066682,0.0,3.0751067806133365,0.0,18.986320182909054,-2.1155173055376855,0.0,0.0,24.8939998626709,2.600997200911293,10.448289608981423,0.0,0.0,0.0,15.375533903066682,18.986320182909054,-2.1155173055376855,24.8939998626709,2.600997200911293,10.448289608981423,24.0,1.1194029850746268,0.1472660537334387
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,OPRA_DimLAMDA_signals.csv,Unknown,3,0,3,66.66666666666666,0.0,66.66666666666666,151.33540285117644,0.0,50.44513428372548,0.0,145.0819687615647,-0.4132260173905002,0.0,0.0,6.960000197092692,0.4673328610869969,6.71455241168254,0.0,0.0,0.0,151.33540285117644,145.0819687615647,-0.4132260173905002,6.960000197092692,0.4673328610869969,6.71455241168254,48.333333333333336,0.5389221556886228,1.6034049204610081
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,SPOT_DimLAMDA_signals.csv,Unknown,5,0,5,20.0,0.0,20.0,4.500322463077857,0.0,0.9000644926155713,0.0,11.088641851962732,-2.5415821728523396,0.0,0.0,150.4239990234375,11.279443398194408,7.498433409177589,0.0,0.0,0.0,4.500322463077857,11.088641851962732,-2.5415821728523396,150.4239990234375,11.279443398194408,7.498433409177589,16.4,0.7731958762886598,0.039427848131764476
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,TEF_DimLAMDA_signals.csv,Unknown,1,0,1,100.0,0.0,100.0,1.5189919107293248,0.0,1.5189919107293248,0.0,1.5189919107293248,1.5189919107293248,0.0,0.0,3.950000047683716,0.0,0.0,0.0,0.0,0.0,1.5189919107293248,1.5189919107293248,1.5189919107293248,3.950000047683716,0.0,0.0,204.0,0.14634146341463417,0.015189919107293282
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,VOD_DimLAMDA_signals.csv,Unknown,2,0,2,50.0,0.0,50.0,1.247183551026874,0.0,0.623591775513437,0.0,2.739723343007264,-1.49253979198039,0.0,0.0,11.87000036239624,0.19000005722045987,1.6006744011767147,0.0,0.0,0.0,1.247183551026874,2.739723343007264,-1.49253979198039,11.87000036239624,0.19000005722045987,1.6006744011767147,8.0,2.857142857142857,0.01206292089942318
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,BP_DimLAMDA_signals.csv,Unknown,2,0,2,0.0,0.0,0.0,-6.481315724544395,0.0,-3.2406578622721973,0.0,-1.9250211001652746,-4.55629462437912,0.0,0.0,38.614999771118164,0.8649997711181641,2.2400615725631443,0.0,0.0,0.0,-6.481315724544395,-1.9250211001652746,-4.55629462437912,38.614999771118164,0.8649997711181641,2.2400615725631443,89.0,0.25641025641025644,-0.06393606091639392
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,EQNR_DimLAMDA_signals.csv,Unknown,3,0,3,0.0,0.0,0.0,-3.889643985672862,0.0,-1.2965479952242873,0.0,-0.6844882325045643,-2.0442379598937763,0.0,0.0,30.510000228881836,0.49254445761231996,1.6143705470905243,0.0,0.0,0.0,-3.889643985672862,-0.6844882325045643,-2.0442379598937763,30.510000228881836,0.49254445761231996,1.6143705470905243,4.666666666666667,1.7307692307692306,-0.03844135591710607
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,SHEL_DimLAMDA_signals.csv,Unknown,6,0,6,33.33333333333333,0.0,33.33333333333333,-0.00557046817247242,0.0,-0.0009284113620787368,0.0,2.5875169146951,-2.187788587181481,0.0,0.0,61.25499979654948,2.696063265004542,4.401376661430358,0.0,0.0,0.0,-0.00557046817247242,2.5875169146951,-2.187788587181481,61.25499979654948,2.696063265004542,4.401376661430358,9.333333333333334,0.6521739130434783,-0.0009619850590830703
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,SLB_DimLAMDA_signals.csv,Unknown,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,TTE_DimLAMDA_signals.csv,Unknown,3,0,3,66.66666666666666,0.0,66.66666666666666,4.607169786380959,0.0,1.5357232621269865,0.0,4.913851014771545,-1.9227754765769063,0.0,0.0,62.60333251953125,1.5726899513679133,2.512150532684916,0.0,0.0,0.0,4.607169786380959,4.913851014771545,-1.9227754765769063,62.60333251953125,1.5726899513679133,2.512150532684916,16.666666666666668,0.3284671532846716,0.045594991404693586
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,BBVA_DimLAMDA_signals.csv,Unknown,3,0,3,33.33333333333333,0.0,33.33333333333333,13.471233243002073,0.0,4.490411081000691,0.0,18.512394218999873,-4.052286783202343,0.0,0.0,7.2633334795633955,0.8765589027262982,12.068272855606086,0.0,0.0,0.0,13.471233243002073,18.512394218999873,-4.052286783202343,7.2633334795633955,0.8765589027262982,12.068272855606086,40.333333333333336,0.3125,0.1258548395811201
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,CB_DimLAMDA_signals.csv,Unknown,4,0,4,25.0,0.0,25.0,1.011987509243264,0.0,0.252996877310816,0.0,4.26364291683605,-1.5888611511698298,0.0,0.0,208.55500030517578,11.466996006990593,5.498307875721555,0.0,0.0,0.0,1.011987509243264,4.26364291683605,-1.5888611511698298,208.55500030517578,11.466996006990593,5.498307875721555,13.5,0.44776119402985076,0.009064682518359124
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,HSBC_DimLAMDA_signals.csv,Unknown,5,0,5,60.0,0.0,60.0,3.652412195975187,0.0,0.7304824391950374,0.0,2.7515523770184607,-1.1040511074678043,0.0,0.0,38.21399993896485,1.4026350268531065,3.6704742479023027,0.0,0.0,0.0,3.652412195975187,2.7515523770184607,-1.1040511074678043,38.21399993896485,1.4026350268531065,3.6704742479023027,17.6,1.5463917525773196,0.03656266302406119
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,SAN_DimLAMDA_signals.csv,Unknown,1,0,1,100.0,0.0,100.0,29.666670163472492,0.0,29.666670163472492,0.0,29.666670163472492,29.666670163472492,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,29.666670163472492,29.666670163472492,29.666670163472492,3.0,0.0,0.0,65.0,0.15873015873015872,0.29666670163472486
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,UBS_DimLAMDA_signals.csv,Unknown,1,0,1,0.0,0.0,0.0,-2.5316516819373835,0.0,-2.5316516819373835,0.0,-2.5316516819373835,-2.5316516819373835,0.0,0.0,22.1200008392334,0.0,0.0,0.0,0.0,0.0,-2.5316516819373835,-2.5316516819373835,-2.5316516819373835,22.1200008392334,0.0,0.0,4.0,0.1863354037267081,-0.025316516819373858
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,ACN_DimLAMDA_signals.csv,Unknown,7,0,7,14.285714285714285,0.0,14.285714285714285,-4.914068481518456,0.0,-0.7020097830740651,0.0,2.0283117397262225,-2.2353529679180837,0.0,0.0,303.1842825753348,16.111280555494147,5.314022355855745,0.0,0.0,0.0,-4.914068481518456,2.0283117397262225,-2.2353529679180837,303.1842825753348,16.111280555494147,5.314022355855745,9.428571428571429,0.9375,-0.048674571408964695
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,ASML_DimLAMDA_signals.csv,Unknown,1,0,1,100.0,0.0,100.0,1.0148490627285114,0.0,1.0148490627285114,0.0,1.0148490627285114,1.0148490627285114,0.0,0.0,708.47998046875,0.0,0.0,0.0,0.0,0.0,1.0148490627285114,1.0148490627285114,1.0148490627285114,708.47998046875,0.0,0.0,41.0,0.18867924528301888,0.010148490627285067
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,NXPI_DimLAMDA_signals.csv,Unknown,1,0,1,100.0,0.0,100.0,16.93148150252689,0.0,16.93148150252689,0.0,16.93148150252689,16.93148150252689,0.0,0.0,181.259994506836,0.0,0.0,0.0,0.0,0.0,16.93148150252689,16.93148150252689,16.93148150252689,181.259994506836,0.0,0.0,44.0,0.6818181818181819,0.16931481502526902
2022-11-01-2023-11-01,DimLAMDA,Europe_assets,SAP_DimLAMDA_signals.csv,Unknown,5,0,5,20.0,0.0,20.0,5.723573343075075,0.0,1.144714668615015,0.0,10.947629122901247,-2.4719483129595305,0.0,0.0,130.3820007324219,9.058059887163976,6.947323891549644,0.0,0.0,0.0,5.723573343075075,10.947629122901247,-2.4719483129595305,130.3820007324219,9.058059887163976,6.947323891549644,38.6,0.574712643678161,0.05250026579912581
